date,rating,content,product_url
24 dez. 2024,5,"Muito cheiroso e parece ser bem consistentes, ainda não usei.",https://www.mercadolivre.com.br/mascara-capilar-rapunzel-crescimento-fortificante-lola-450g/p/MLB23984015
21 nov. 2024,5,Já uso aauguns anos super indico.,https://www.mercadolivre.com.br/borabella-selagem-3d-semi-definitiva-orgnica-1l-e-oleo/p/MLB20702380
11 mai. 2024,5,Top.,https://www.mercadolivre.com.br/kit-arvensis-cachos-mascara-2x1-noo-poo-450g-2-unidades/p/MLB26036014
10 mar. 2020,5,"Gostei muito, o produto vale a pena recomendo.",https://produto.mercadolivre.com.br/MLB-891833586-3-kits-shampoo-e-condicionador-bombar-1l-inoar-_JM
17 jan. 2025,1,"Na prestou resultado muito ruim, não pegou no. Abel da cliente.",https://produto.mercadolivre.com.br/MLB-3497102181-paiolla-progressiva-alisante-bambu-profissional-cabelo-salo-_JM
16 abr. 2024,1,"O produto veio aberto, tinha produto por toda a caixa e a nota fiscal. Mais um pouco e teria perdido todo o produto. Me ofereceram devolução, porém não tenho tempo de ir até uma agenda do mercado livre e acabei ficando com o produto. Lamentável! dou 5 estrelas pelo produto que é maravilhoso. Mas pela loja dei uma.",https://www.mercadolivre.com.br/truss-uso-obrigatorio-blond-260ml-reconstrutor-neutralizador/p/MLB19566933
07 out. 2023,5,"Amei ❤meu cabelo ficou muitooo macio é brilhante ,fora o cheiro uma delícia realmente cumpre o que promete.",https://www.mercadolivre.com.br/mascara-neutralizadora-de-ph-equalize-mask-500g-prohall/p/MLB19537955
19 ago. 2024,5,Muito bom.,https://www.mercadolivre.com.br/mascara-queratina-creme-500g-coiffer/p/MLB20817453
11 ago. 2024,5,O produto e muito bom e cheiroso agora e espera sim funciona mesmo.,https://www.mercadolivre.com.br/tnico-fortalecedor-mari-maria-hair-ox-vita-glow-30ml/p/MLB27875915
12 out. 2024,5,Este produto da loreal é muito adequado ao meu cabelo. Mas o meu cabelo precisa que eu troque a máscara intercalando-a em cada lavada. Mas tudo dá loreal é muito bom.,https://www.mercadolivre.com.br/curl-expression-mascara-250ml-loreal-professionnel/p/MLB20207908
03 jun. 2023,5,"Eu gosto muito, meu cabelo fica bem macio.",https://www.mercadolivre.com.br/kit-ampolas-pro-v-reconstruco-revitalizadora-45ml-pantene/p/MLB19796249
24 jul. 2024,5,Excelente.,https://www.mercadolivre.com.br/kit-mirtilo-lowell-complex-care-3-produtos/p/MLB28918126
25 jun. 2024,5,"Recomendo principalmente pra que é cabeleireiro ,faz um ótimo alinhamento dos fios.",https://www.mercadolivre.com.br/burix-one-prohall-escova-progressiva-vegana-organic-1-lt/p/MLB20638315
14 nov. 2024,4,Excelente.,https://www.mercadolivre.com.br/escova-progressiva-sem-formol-orgnica-organic-souple-liss/p/MLB19687052
11 jun. 2024,5,"Cor clara muito boa e não fica laranja, cobertura leve a média. Não arde os olhos e não esfarela.",https://www.mercadolivre.com.br/protetor-solar-neutrogena-derm-care-pele-clara-fps70-40g/p/MLB18408478
29 jul. 2019,5,"Muito bom ótimo produto, reconstrução dos fios, anti queda muito bom ótimo.",https://produto.mercadolivre.com.br/MLB-778337142-kit-cauterizaco-e-reconstruco-capilar-mairibel-cosmeticos-_JM
22 nov. 2024,5,Amo a linha da anethum!.,https://www.mercadolivre.com.br/aneethun-shampoo-linha-a-300-ml-sc-azul/p/MLB19703738
13 jan. 2024,5,Ideal para o meu cabelo. Faco tintura e escova.,https://www.mercadolivre.com.br/kit-home-care-com-leave-in-trivitt-2023/p/MLB29106522
15 mai. 2024,5,"Gosto muito da linha felps ,recomendo !!!.",https://produto.mercadolivre.com.br/MLB-3059546287-felps-cronograma-capilar-sos-marula-xrepair-shampoo-_JM
15 fev. 2023,5,Produto maravilhoso.,https://www.mercadolivre.com.br/gel-creme-tanogel-radical-fixaco-forte-150g-bio-extratus/p/MLB19514731
13 dez. 2023,5,Maravilhoso!!.,https://www.mercadolivre.com.br/kbell-cachos-luxuosos-creme-de-pentear-1kg/p/MLB20254359
16 dez. 2024,5,Esse já usei é maravilhoso.,https://www.mercadolivre.com.br/elseve-leave-in-tratamento-cicatri-renov-reparaco-total-5/p/MLB27291694
12 dez. 2023,5,Maravilhoso perfeito muito bom.,https://www.mercadolivre.com.br/forever-liss-kit-banho-de-verniz-brilho-extremo/p/MLB27488247
17 nov. 2024,5,"Muito boooom! desmaiou meu cabelo, deu muito brilho e deixou meu cabelo mais forte logo na primeira aplicação. Uma coisa que eu não esperava é a definição que deu nos meus cachos, amei!❤ super recomendo.",https://www.mercadolivre.com.br/reconstrutor-sos-antiemborrachamento-300ml-forever-liss/p/MLB19639114
17 dez. 2024,5,"É a primeira vez que comprei, vou testar e se eu gostar comprarei outras vezes!!!! 🤗.",https://www.mercadolivre.com.br/reconstruco-profissional-absolute-shampoo-e-mascara-vizet/p/MLB27511129
04 jan. 2025,5,"Gostei do resultado, gostei mais do shampoo do que do condicionador! quando uso o condicionador ele deixa meu cabelo um pouco resecado.",https://www.mercadolivre.com.br/truss-uso-obrigatorio-plus-kit/p/MLB33428797
14 out. 2024,5,Ele rende muito e deixa o cabelo bom já na primeira lavada.,https://www.mercadolivre.com.br/metal-detox-shampoo-300ml-loreal-professionnel/p/MLB19174228
20 jul. 2023,2,"Mandaram errado !! pedi o rosa, mandaram esse roxo ….",https://www.mercadolivre.com.br/alfaparf-milano-semi-di-lino-moisture-shampoo-250ml/p/MLB19174231?product_trigger_id=MLB19174232
10 abr. 2024,4,Muito bom.,https://www.mercadolivre.com.br/mascara-de-resgate-capilar-eudora-siage-nutri-oleos-poderosos-250g/p/MLB19514611
11 ago. 2023,5,Bom produto. Satisfeita.,https://www.mercadolivre.com.br/alfaparf-milano-semi-di-lino-moisture-shampoo-1l/p/MLB19174232?product_trigger_id=MLB19174231
08 set. 2024,5,Já na primeira aplicação deu uma diferença enorme na cor da pele.,https://www.mercadolivre.com.br/autobronzeador-loco-bronzeado-sem-sol-anasol-hipoalergnico/p/MLB19542110
20 dez. 2024,5,Perfeitoooooo.,https://www.mercadolivre.com.br/cadiveu-hair-remedy-kit-home-care-edico-limitada/p/MLB44031890
11 fev. 2025,5,O cabelo fica macio hidratado vale muito apena.,https://www.mercadolivre.com.br/kit-tutano-e-ceramidas-shampoo-1l-banho-de-creme-1-kg/p/MLB38560212
07 ago. 2023,5,"Amei, deixa o cabelo super hidratado e leve.",https://www.mercadolivre.com.br/kit-especial-banho-de-verniz-forever-liss-com-shampoo-300ml-mascara-250g/p/MLB19314369
26 dez. 2024,5,Muito bom.,https://www.mercadolivre.com.br/aneethun-mascara-matizadora-cinza-blond-system-250g/p/MLB19514344
16 ago. 2023,1,Propaganda enganosa produto falsificado nunca igual ao original sem textura. Pirateado.,https://www.mercadolivre.com.br/redken-all-soft-mascara-capilar-250ml/p/MLB19759376
01 fev. 2024,5,Ficou muito bonito no corpo.,https://produto.mercadolivre.com.br/MLB-4127963426-portier-unique-matiz-1l-original-_JM
10 fev. 2025,5,"Eu amei! o produto é original. Realmente tem efeito botox, acabou com o frizz do meu cabelo e ficou muito brilhoso! comprarei mais vezes.",https://www.mercadolivre.com.br/kit-btx-condicionador-360-ml-shampoo-360ml-3-minute-miracle-aussie/p/MLB24203927
29 dez. 2024,5,E bom.,https://www.mercadolivre.com.br/shampoo-vichy-antiqueda-dercos-energizante-profissional/p/MLB26005988
29 nov. 2024,5,"Produto aparentemente original, com os selos e codigos ok, mas pelo fato de ser edt não vale a pena, a fixação não dura !.",https://www.mercadolivre.com.br/perfume-masculino-ralph-lauren-polo-red-edt-125ml/p/MLB6072150?product_trigger_id=MLB6321875
05 set. 2024,5,Deixa o cabelo macio e com cheiro maravilhoso.,https://www.mercadolivre.com.br/leave-in-cica-therapy-cicatrizante-capilar-concentrado-100ml/p/MLB19515339
26 jul. 2023,5,"Chego rápido, ótimo produto.",https://www.mercadolivre.com.br/mascara-capilar-reconstrutora-cti-clorofitum-tratamento-cabelo-pre-e-pos-quimica-500-g/p/MLB20817196
16 mar. 2024,5,Excelente recomendo.,https://www.mercadolivre.com.br/natureza-cosmeticos-cauterizaco-girassol-3-passos/p/MLB28191243
11 dez. 2024,5,"Tenho luzes e sempre mantive meu cabelo hidratado e sem fundo amarelado razão pela qual escolhi a máscara matizadora, maravilhosa.",https://www.mercadolivre.com.br/aneethun-mascara-matizadora-blond-system/p/MLB21324033
27 ago. 2024,5,Eu amo esse champo brilho e macies p meu cabelo.,https://www.mercadolivre.com.br/kit-shampoo-e-condicionador-marrios-forever-liss/p/MLB32634366
06 jan. 2025,5,Ótimo produto a máscara desembaraça com facilidade o cabelo fora o cheiro dos produtos que são maravilhosos.,https://www.mercadolivre.com.br/kit-linha-a-aneethun-shampoo-creme-mascara-escova-beauty-secret/p/MLB36750981
19 jun. 2024,5,Produto orimo.,https://www.mercadolivre.com.br/shampoo-infantil-gotas-de-brilho-400ml-johnsons/p/MLB25708438
08 jan. 2024,5,,https://www.mercadolivre.com.br/tnico-gold-spell-cosmeticos-tonico-poderoso-reconstruco-de-250ml-250g/p/MLB21283885
27 set. 2023,5,"Apesar de chegar amassada a caixa estava tudo ok com o produto.
Tem um cheiro suave.
Mas ainda preciso testar.",https://www.mercadolivre.com.br/protetor-solar-neutrogena-derm-care-pele-clara-fps70-40g/p/MLB18408478
30 out. 2024,5,"Cabelo seco naturalmente, aplicação feita por mim mesma. Superou as espectativas.",https://www.mercadolivre.com.br/borabella-selagem-3d-s-formol-350ml-a-mais-vendida/p/MLB21558794
06 mai. 2024,5,Ótimo.,https://www.mercadolivre.com.br/mascara-ultra-hidratante-desmaia-cabelo-forever-liss-200g/p/MLB21706096
17 fev. 2025,5,Óleo super maravilhoso.,https://www.mercadolivre.com.br/oleo-light-wella-oil-reflection-100-ml/p/MLB20972963
16 mai. 2024,5,Perfeito!.,https://www.mercadolivre.com.br/itallian-trivitt-finalizador-power-oil-30ml/p/MLB19559185
23 dez. 2023,5,Top demais! original!.,https://www.mercadolivre.com.br/dark-oil-lightweight-mask-mascara-150ml-sebastian-professional/p/MLB19971412
01 fev. 2025,2,Bom.,https://www.mercadolivre.com.br/felps-okra-progressiva-xtbx-quiabo-kit-250ml/p/MLB27989678
16 mai. 2024,5,Esse segura o penteado de verdade.,https://www.mercadolivre.com.br/hair-spray-ultra-forte-valorize-amend-400ml/p/MLB19793769
06 out. 2023,5,Muito bom.,https://www.mercadolivre.com.br/leave-in-capilar-uniq-one-coconut-150ml-revlon-professional/p/MLB19761928
07 nov. 2024,5,Produto de boa qualidade.,https://www.mercadolivre.com.br/creme-de-pentear-definico-extraordinaria-1kg-salon-line/p/MLB27431107
25 out. 2024,5,Perfeito.,https://produto.mercadolivre.com.br/MLB-3604595113-kit-power-oil-reparador-de-pontas-trivitt-professional-_JM
26 set. 2023,4,"Estou no 2 frasco ,meus cabelos estão na cor de cobre kkkk ,será que vai escurecer mais , até agora não atingi a cor que almejo.",https://www.mercadolivre.com.br/loco-restauradora-cremosa-hf65-plus-unissex-120ml-hf65/p/MLB19752745
25 mai. 2024,5,Maravilhoso esse produto 😍😍 super recomendo de verdade 😍.,https://www.mercadolivre.com.br/truss-kit-ultra-hydration-plus-shampoo-condicionador-2x300ml/p/MLB31717859
10 set. 2024,5,"Excelente.
Pena que é muito caro!!.
Mas vou comprar novamente.
Parcelando, até que dá kk.",https://www.mercadolivre.com.br/shampoo-kerastase-le-bain-elixir-ultime-250-ml/p/MLB17932299
19 jul. 2023,5,"Excelente produto,uso há 8 anos.",https://www.mercadolivre.com.br/knut-camelina-ojon-elixir-oil-35ml/p/MLB21008153
18 jan. 2025,1,Não foi bom.,https://www.mercadolivre.com.br/kit-shampoo-condicionador-karseell-collagen-1l-mascara-500g/p/MLB40397249
23 jun. 2022,4,"Muito bom produto, boa qualidade.",https://produto.mercadolivre.com.br/MLB-1153341336-keranat-150mg-autntico-cabelos-fortes-120-caps-veganas-_JM
29 nov. 2023,4,Bom.,https://www.mercadolivre.com.br/protetor-solar-sundown-praia-e-piscina-fps-70-200ml/p/MLB16139135
11 jan. 2024,5,"Produto de qualidade, gostei.",https://www.mercadolivre.com.br/kit-tio-nacho-clareador-shampoo-415ml-cond-200ml/p/MLB19973908
19 ago. 2023,5,Vou começar a usar!.,https://produto.mercadolivre.com.br/MLB-2111903878-kit-anna-telles-mel-cola-500g-ativador-de-cachos-_JM
22 jan. 2024,5,"Meu cabelo ficou ótimo, sem friz.",https://www.mercadolivre.com.br/nutritive-nectar-thermique-leave-in-150ml-kerastase/p/MLB26673873
13 jun. 2023,5,Máscara top comprem sem erro.,https://www.mercadolivre.com.br/mascara-capilar-sige-glow-expert-ultra-brilho-250g-eudora/p/MLB22353547
20 jan. 2025,4,Infelizmente ele quebrou o cabelo da minha filha e no meu não deu resultado. O produto foi imbatível com o cabelo.,https://www.mercadolivre.com.br/progressiva-nova-fio-gold-spell-cosmeticos-anuncio/p/MLB39027417
19 out. 2023,5,Maravilhoso.,https://www.mercadolivre.com.br/kit-protetor-nivea-adulto-fps50-200ml-kids-fps60-100ml/p/MLB23789407
04 abr. 2024,5,Perfeito!.,https://www.mercadolivre.com.br/truss-professional-hair-protector-creme-capilar-unisex-250-ml/p/MLB19314318
03 out. 2024,5,Eu gostei muito do mel cola foi a primeira vez que comprei passei no cabelo da minha filha e ficou muito bonito vou comprar de novo. Um produto muito bom.,https://www.mercadolivre.com.br/creme-de-definico-anna-telles-mel-cola-de-500ml-500g/p/MLB19525561
17 mar. 2024,5,Ótimo.,https://www.mercadolivre.com.br/condicionador-matizador-specialist-blonde-loiros-amend/p/MLB19506440
31 jul. 2024,5,Maravilhoso. Dura muito o penteado.,https://www.mercadolivre.com.br/leave-in-truss-fluid-fix-de-250ml/p/MLB19515120
07 mai. 2024,4,Gostei do produto e leve.,https://www.mercadolivre.com.br/let-me-be-btox-pro-repair-500g-embalagem-econmica-o-melhor/p/MLB19514462
22 jan. 2025,5,Ótimo e ainda ganhei um brinde 👏.,https://www.mercadolivre.com.br/kit-shampoo-e-condicionador-tutano-250ml-bio-extratus/p/MLB40064561
10 mai. 2023,5,"Muito bom, não estraga os cabelos.",https://www.mercadolivre.com.br/botox-orgnico-500g-lanox/p/MLB21171369
21 mar. 2024,4,Muito bom goste.,https://www.mercadolivre.com.br/shampoo-detox-energizante-naturals-palmolive/p/MLB19506464
13 dez. 2024,5,Muito bom.,https://www.mercadolivre.com.br/kit-amend-oleos-marroquinos-shampoo-condicionador-mascara/p/MLB35947404
05 abr. 2024,5,Muito boa recomendo.,https://www.mercadolivre.com.br/melhor-creme-para-cabelo-elastico-cabelos-com-corte-quimico/p/MLB23549984
08 nov. 2023,5,Mto bom.,https://produto.mercadolivre.com.br/MLB-3732404390-tnico-bioplex-nasce-fios-3-unidades-_JM
06 jun. 2024,5,Cumpre mais do que promete cheiroso leve e antifrizz ameeei.,https://www.mercadolivre.com.br/oleo-capilar-borabella-elixir-12-oils-finalizador-60ml/p/MLB19515203
07 abr. 2024,5,Muito bom e qualidade adcos é perfeita.,https://www.mercadolivre.com.br/protetor-solar-ultra-gel-creme-facial-fps-55-adcos-caixa-120g/p/MLB18408398
13 nov. 2024,5,Ótima.,https://produto.mercadolivre.com.br/MLB-3869912491-creme-karssell-colagem-original-importado-_JM
27 dez. 2024,5,Perfeito e não fede.,https://www.mercadolivre.com.br/escova-bio-amaznica-shampoo-detox-1l-bio-ativador-1-argila-em-po-150g-natumaxx/p/MLB29040190
22 jan. 2025,5,"Excelente muito bom, já faço uso já um tempo é maravilhoso.",https://www.mercadolivre.com.br/revlon-relaxamento-alisamento-hidroxido-sodio-regular-475g/p/MLB20304912
27 nov. 2024,5,,https://www.mercadolivre.com.br/borabella-true-professional-selagem-3d-soluco-para-hidrataco-de-cabelo-alisado-350-ml/p/MLB19314371
02 fev. 2025,5,Comprei porque minha filha pediu.,https://www.mercadolivre.com.br/creme-ativador-cachos-ondulados-e-cacheados-arvensis-300ml/p/MLB19740568
09 jun. 2023,5,Produto excelente para psoríase capilar em poucos dias ótimoa resultados.,https://www.mercadolivre.com.br/shampoo-para-psoriase-dermatite-escamaco-novavida-240ml/p/MLB21472556
14 nov. 2024,5,"A premier pasta tem uma textura mais cremosa e mais fácil de aplicar no cabelo. A fixação é forte e deixa um aspecto seco. Não é tão maleável depois de seca no cabelo. Já a premium clay, por ser cera, é um pouco mais difícil de passar, precisando esfregar bem antes nas mãos para amolecer. Entretanto, depois ela tem uma excelente durabilidade e maleabilidade. Deixa um aspecto seco, mas não tanto quanto a premier. Particularmente gostei mais da premium, porém as dias são excelentes.",https://www.mercadolivre.com.br/premier-paste-1922-by-j-m-keune-pasta-modeladora-75ml/p/MLB19504639
25 set. 2024,5,"Superou minha expectativa.
Muito bommm.",https://www.mercadolivre.com.br/valvula-pump-para-shampoo-e-condicionador-wella-1-litro/p/MLB24129846
06 ago. 2023,5,Maravilhoso 😍 já tinha usado a máscara. Apaixonada❤️.,https://www.mercadolivre.com.br/kit-exploso-de-brilho-e-hidrataco-banho-de-verniz-forever/p/MLB23987338
05 dez. 2024,5,Não achei tão cheiroso não. Mas deixa o cabelo bem bonito. Não pesa mesmo nos fios mais finos e lisos.,https://www.mercadolivre.com.br/oleo-capilar-all-soft-111ml-redken/p/MLB20576732
23 nov. 2024,5,Produto maravilhoso.,https://www.mercadolivre.com.br/dabelle-kit-3-mascaras-400g-meu-cronograma-perfeito/p/MLB19514810
18 jan. 2025,5,Otimo.,https://www.mercadolivre.com.br/oleo-kerastase-lhuile-rose-elixir-ultime-100ml/p/MLB20703455
10 out. 2023,5,Produto maravilhoso 😍.,https://www.mercadolivre.com.br/kit-haskell-encorpa-cabelo-shampoo-500ml-fluido-120ml/p/MLB24846176
04 mar. 2024,5,Amo esse shampoo. Se cair o preco fica melhor ainda.,https://www.mercadolivre.com.br/shampoo-fortalecedor-force-system-aneethun-litro-full/p/MLB20975467
23 jan. 2025,4,Adorei esse produto vi no salão e comprei.,https://www.mercadolivre.com.br/mascara-1kg-vip-diamante-myphios/p/MLB20615047
02 set. 2023,5,Produto bom. Fácil aplicação. Desembaraça. E da uma definição muito boa.,https://www.mercadolivre.com.br/mavie-creme-vegano-modelador-de-cachos-max-curl-300-ml/p/MLB20549790
22 jan. 2025,1,Não e nada do que falar.,https://www.mercadolivre.com.br/shampoo-tonalizante-black-for-men-p-cabelos-grisalhos-250ml/p/MLB19703401
24 ago. 2024,5,,https://www.mercadolivre.com.br/kit-lola-xapadinha-escudo-liso-ativado-c4/p/MLB28100664
07 jan. 2024,5,Otimoo.,https://www.mercadolivre.com.br/kit-murumuru-haskell-1-litro-shampoo-condicionador-mascara/p/MLB24766544
20 dez. 2024,5,Top top amei.,https://www.mercadolivre.com.br/mascara-reconstrutora-uti-forever-liss-950g/p/MLB19314332
22 jan. 2025,5,Linha pantene bambu e ótima.,https://www.mercadolivre.com.br/condicionador-pro-v-bambu-nutre-e-cresce-250ml-pantene/p/MLB25763421
03 jun. 2023,5,"Ótima promoção, rende muito e fica ótimo no cabelo, amei.",https://www.mercadolivre.com.br/finalizador-leave-in-danos-vorazes-200ml-lola-cosmetics/p/MLB19002418
13 abr. 2024,5,Maravilhoso super recomendo falando como uma profissional que utiliza esse produto a anos.,https://www.mercadolivre.com.br/creme-alisante-lola-cosmetics-vintage-girls-850-g/p/MLB19314354
21 out. 2024,5,,https://produto.mercadolivre.com.br/MLB-3695636717-sige-resgate-imediato-agua-lamelar-shampoo-condicionador-_JM
27 jan. 2025,5,"Produto muito bom, salvou meu cabelo.",https://www.mercadolivre.com.br/metal-detox-shampoo-300ml-loreal-professionnel/p/MLB19174228
17 jul. 2024,1,"O início tava bom o restante claramente não prestou mais. Fizeram malandragem. Maior sem-vergonhice q já vi.
😡😡😡😡😡.",https://www.mercadolivre.com.br/y-kas-citric-escova-progressiva-redutor-de-volume-1000ml/p/MLB19515272
03 jan. 2024,5,Produtos bom.,https://www.mercadolivre.com.br/kit-monovin-pro-a-tnico-poderoso-5-itens-original/p/MLB26317161
13 jan. 2025,5,Ameiii.,https://www.mercadolivre.com.br/kit-lola-xapadinha-escudo-liso-ativado-c4/p/MLB28100664
